customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05094,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,71.58,2944.28,No
CUST-05095,Female,1,No,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.58,1657.86,Yes
CUST-05096,Female,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.12,2186.9,No
CUST-05097,Female,0,No,No,66,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.27,3906.49,No
CUST-05098,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,103.99,833.18,Yes
CUST-05099,Female,0,Yes,No,33,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66.14,2184.04,No
CUST-05100,Male,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),79.39,864.41,No
CUST-05101,Male,0,No,No,56,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.22,3258.09,Yes
CUST-05102,Female,1,Yes,No,61,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.65,4248.38,No
CUST-05103,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.73,69.3,No
CUST-05104,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.65,4172.43,No
CUST-05105,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.61,1769.25,No
CUST-05106,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,61.21,681.3,Yes
CUST-05107,Male,0,No,No,11,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.03,829.43,No
CUST-05108,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.06,1154.19,No
CUST-05109,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.7,2434.37,Yes
CUST-05110,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.67,1178.42,Yes
CUST-05111,Male,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,107.05,644.84,Yes
CUST-05112,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.38,4938.36,No
CUST-05113,Male,1,Yes,No,69,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,98.01,6759.23,No
CUST-05114,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.59,203.15,Yes
CUST-05115,Female,0,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),56.63,1190.47,No
CUST-05116,Female,1,No,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),80.95,4953.42,No
CUST-05117,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.4,260.82,No
CUST-05118,Male,1,Yes,Yes,23,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),51.8,1202.5,No
CUST-05119,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,96.67,1647.8,Yes
CUST-05120,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,91.32,719.27,No
CUST-05121,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,101.31,5459.6,Yes
CUST-05122,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.31,2268.19,Yes
CUST-05123,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.87,184.06,No
CUST-05124,Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.81,4511.03,Yes
CUST-05125,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.82,173.31,Yes
CUST-05126,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.07,209.81,Yes
CUST-05127,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,60.06,1144.36,No
CUST-05128,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),51.78,2579.12,No
CUST-05129,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,155.92,No
CUST-05130,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.99,6361.9,No
CUST-05131,Male,1,Yes,No,64,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),57.4,3692.94,No
CUST-05132,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.06,1594.35,No
CUST-05133,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.2,312.72,No
CUST-05134,Female,0,No,Yes,68,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,66.69,4534.58,No
CUST-05135,Male,0,No,Yes,10,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,76.34,753.68,Yes
CUST-05136,Male,1,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.27,1127.31,No
CUST-05137,Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,65.76,4128.86,No
CUST-05138,Male,1,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),104.18,3026.84,Yes
CUST-05139,Female,0,Yes,Yes,58,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.63,2994.74,Yes
CUST-05140,Female,1,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.97,1657.84,No
CUST-05141,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),102.28,1118.4,No
CUST-05142,Male,1,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.68,3436.62,Yes
CUST-05143,Male,1,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,76.19,231.43,Yes
CUST-05144,Female,1,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,92.32,4321.8,No
CUST-05145,Male,0,Yes,No,56,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),86.22,4820.94,No
CUST-05146,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.87,1033.42,No
CUST-05147,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),79.82,871.39,Yes
CUST-05148,Male,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.06,552.42,No
CUST-05149,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,89.19,2309.91,Yes
CUST-05150,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),48.05,350.84,No
CUST-05151,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.77,253.87,Yes
CUST-05152,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),72.26,51.65,No
CUST-05153,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,71.92,365.35,No
CUST-05154,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,77.13,1618.96,No
CUST-05155,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.02,818.96,No
CUST-05156,Male,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.12,206.61,Yes
CUST-05157,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.86,78.04,No
CUST-05158,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.82,2034.49,No
CUST-05159,Male,1,Yes,No,40,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.45,2413.38,No
CUST-05160,Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,83.04,No
CUST-05161,Female,1,No,No,56,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,53.99,3017.13,No
CUST-05162,Male,1,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50.27,159.12,No
CUST-05163,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.85,18.8,Yes
CUST-05164,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,87.05,4539.29,No
CUST-05165,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,82.27,170.49,No
CUST-05166,Female,0,Yes,No,66,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.68,5571.39,Yes
CUST-05167,Female,0,No,No,65,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.88,2852.19,No
CUST-05168,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.91,1567.57,Yes
CUST-05169,Female,0,No,Yes,34,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),84.75,2879.85,No
CUST-05170,Female,0,Yes,No,15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.16,1056.62,No
CUST-05171,Female,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.36,1508.65,No
CUST-05172,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.74,618.2,No
CUST-05173,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,91.85,804.72,No
CUST-05174,Female,0,No,Yes,40,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),51.53,2051.24,No
CUST-05175,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,108.56,4353.2,No
CUST-05176,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.97,134.73,No
CUST-05177,Female,1,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.45,508.24,Yes
CUST-05178,Female,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),64.73,4074.53,No
CUST-05179,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.34,1621.53,No
CUST-05180,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,73.63,1908.07,No
CUST-05181,Female,0,No,Yes,30,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),66.05,1978.6,No
CUST-05182,Male,0,No,No,70,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.97,4340.85,No
CUST-05183,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.82,154.49,Yes
CUST-05184,Male,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.11,2117.46,No
CUST-05185,Female,1,No,No,35,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.69,2538.23,No
CUST-05186,Female,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.07,450.89,No
CUST-05187,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,79.04,No
CUST-05188,Female,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,72.63,596.84,Yes
CUST-05189,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),95.76,967.72,No
CUST-05190,Male,0,No,No,68,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.29,3612.04,Yes
CUST-05191,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),102.94,4009.86,Yes
CUST-05192,Female,0,No,No,63,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,68.83,4329.77,No
CUST-05193,Female,0,No,Yes,30,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,56.29,1688.66,Yes
CUST-05194,Female,1,No,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.68,6061.76,No
CUST-05195,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.86,778.38,Yes
CUST-05196,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.37,3800.13,No
CUST-05197,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,70.33,442.32,No
CUST-05198,Female,1,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.38,1119.02,No
CUST-05199,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,66.72,1467.12,No
CUST-05200,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,106.31,862.84,No
CUST-05201,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,58.76,465.11,Yes
CUST-05202,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.37,6242.27,No
CUST-05203,Male,1,Yes,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.86,4232.67,Yes
CUST-05204,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,60.94,1771.03,No
CUST-05205,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),88.93,720.55,No
CUST-05206,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,51.73,210.92,Yes
CUST-05207,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,82.91,4477.98,No
CUST-05208,Male,0,No,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),81.07,247.42,No
CUST-05209,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,68.84,1517.01,No
CUST-05210,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),84.97,6025.44,No
CUST-05211,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,77.58,5348.07,No
CUST-05212,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,67.61,1268.08,No
CUST-05213,Female,1,Yes,No,60,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.16,3546.37,No
CUST-05214,Female,0,Yes,No,59,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),71.77,4229.58,No
CUST-05215,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,64.9,3103.09,Yes
CUST-05216,Female,0,Yes,No,47,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,70.35,3300.22,Yes
CUST-05217,Female,0,Yes,No,50,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.63,3120.11,No
CUST-05218,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.31,226.68,Yes
CUST-05219,Male,0,Yes,No,41,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,68.09,2791.62,No
CUST-05220,Female,0,No,No,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,1202.07,No
CUST-05221,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.49,336.12,No
CUST-05222,Female,0,No,Yes,24,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.04,1488.3,No
CUST-05223,Male,0,No,No,28,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,45.1,1265.07,No
CUST-05224,Female,0,Yes,No,66,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,65.04,4281.99,No
CUST-05225,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,95.68,850.17,No
CUST-05226,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),84.11,918.4,Yes
CUST-05227,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.78,218.89,Yes
CUST-05228,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,103.58,3313.07,No
CUST-05229,Male,0,Yes,No,24,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,75.82,1832.4,No
CUST-05230,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),33.39,400.33,No
CUST-05231,Male,0,No,Yes,71,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,68.94,4888.54,No
CUST-05232,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.81,905.88,No
CUST-05233,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),89.77,3953.25,Yes
CUST-05234,Male,0,No,No,68,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,52.22,3543.21,No
CUST-05235,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,1281.31,Yes
CUST-05236,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,78.03,5225.82,Yes
CUST-05237,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.78,409.63,No
CUST-05238,Female,0,No,Yes,66,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,81.25,5368.91,Yes
CUST-05239,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.51,636.38,No
