gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargePerTenure,NumServices,HighValue,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr
1,0,0,0,3,0,0,58.01,177.79,1,14.5,2,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,0,8,1,0,62.29,495.23,0,6.92,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1,0,1,0,59,0,0,78.67,4636.2,1,1.31,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,24,1,1,22.24,533.85,1,0.89,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,0,0,1,33,1,1,70.27,2317.9,0,2.07,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1,0,0,0,21,1,1,29.52,625.17,0,1.34,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0,0,1,1,1,1,0,104.35,102.6,0,52.18,4,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
0,0,1,0,66,1,1,81.26,5366.98,0,1.21,4,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1,0,1,1,31,1,0,79.82,2479.56,0,2.49,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0,0,0,10,1,0,52.08,514.56,1,4.73,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,0,0,0,70,1,0,96.53,6736.86,1,1.36,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1,0,0,1,7,1,0,85.0,616.33,1,10.62,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,1,6,1,1,77.24,453.89,1,11.03,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,1,0,55,1,1,80.27,4411.46,0,1.43,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,1,1,1,1,0,29.45,19.46,0,14.72,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
0,0,1,0,35,0,1,79.68,2807.98,0,2.21,2,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,0,1,0,15,1,0,67.06,1006.39,0,4.19,2,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,0,1,0,38,1,1,85.62,3261.82,1,2.2,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1,0,0,0,8,1,0,110.25,881.52,1,12.25,3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False
0,0,1,1,64,1,1,90.38,5760.36,1,1.39,3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,0,0,6,1,0,78.07,463.02,1,11.15,5,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,0,0,0,38,0,1,18.25,701.35,0,0.47,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
1,0,1,1,9,1,1,29.41,275.21,1,2.94,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,46,1,0,77.8,3569.27,1,1.66,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0,0,0,50,1,1,79.1,3951.95,0,1.55,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0,1,0,1,1,0,32.48,36.8,0,16.24,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
1,0,0,1,57,1,1,76.4,4344.58,0,1.32,3,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0,0,1,61,1,1,78.3,4785.56,1,1.26,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,1,0,1,1,1,80.73,65.61,1,40.36,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,0,1,56,1,0,83.02,4651.89,1,1.46,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,0,0,13,1,1,110.45,1437.96,0,7.89,3,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False
1,1,0,0,39,1,0,66.33,2585.12,0,1.66,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,0,0,25,1,1,97.04,2430.67,1,3.73,3,1,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0,0,0,0,32,1,0,79.68,2551.49,1,2.41,2,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,61,0,0,41.56,2543.64,0,0.67,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,1,0,46,1,0,19.38,901.58,1,0.41,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,1,1,7,1,0,73.95,506.88,0,9.24,2,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,0,1,1,63,1,1,62.15,3921.51,0,0.97,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,1,0,1,16,1,1,71.62,1135.47,0,4.21,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
1,0,1,0,48,1,0,89.89,4324.3,1,1.83,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1,1,1,0,47,1,0,75.75,3548.99,1,1.58,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
1,0,1,0,6,1,0,92.64,556.25,1,13.23,2,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,1,0,13,1,1,54.39,714.3,1,3.88,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1,0,0,0,26,1,1,99.22,2565.96,0,3.67,3,1,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False
1,0,0,0,6,0,1,18.25,110.61,0,2.61,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,0,1,0,5,0,1,18.32,85.95,1,3.05,0,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,23,1,0,63.32,1451.13,0,2.64,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,1,1,19,1,0,68.07,1282.89,0,3.4,2,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,1,0,0,34,1,0,100.68,3436.62,1,2.88,3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,1,1,0,18,1,1,80.93,1474.29,0,4.26,4,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
0,0,0,0,21,1,1,88.46,1853.34,0,4.02,2,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0,0,0,1,43,1,0,27.31,1160.12,0,0.62,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,1,0,15,1,0,82.2,1233.02,0,5.14,6,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,1,0,1,9,0,1,83.55,759.08,1,8.36,2,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
1,0,0,0,27,1,1,96.89,2592.64,0,3.46,3,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0,0,0,0,2,1,1,67.68,115.38,1,22.56,2,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0,0,34,1,0,87.97,2993.16,1,2.51,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,2,0,0,73.72,156.92,0,24.57,1,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,1,0,6,1,1,101.36,605.18,1,14.48,3,1,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,1,1,0,53,1,1,95.99,5094.23,0,1.78,2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,0,0,0,7,1,1,59.2,420.19,1,7.4,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
1,1,0,0,6,1,0,84.42,497.4,1,12.06,2,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
0,0,0,0,9,0,1,87.76,792.07,1,8.78,2,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,1,0,64,1,0,64.87,4155.46,0,1.0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
0,0,0,0,48,1,1,66.44,3192.0,1,1.36,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1,0,0,1,67,1,0,53.51,3592.48,0,0.79,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,0,0,3,1,0,87.3,271.89,1,21.82,1,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,22,1,0,73.71,1632.13,0,3.2,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0,1,0,3,1,0,34.23,104.64,1,8.56,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0,0,0,48,1,1,27.16,1297.73,0,0.55,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,0,0,70,1,0,85.46,5973.61,0,1.2,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,0,1,24,1,1,88.77,2135.33,0,3.55,2,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,0,0,0,9,1,0,22.23,212.28,0,2.22,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
0,0,1,0,9,1,1,92.52,821.97,1,9.25,3,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,0,1,0,10,0,0,49.86,513.63,0,4.53,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0,9,1,0,85.95,774.9,0,8.6,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,0,0,0,17,1,0,56.14,962.68,1,3.12,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,0,1,0,47,1,1,81.23,3826.08,1,1.69,2,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0,1,0,59,1,1,60.3,3567.18,0,1.0,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1,0,0,0,11,1,0,79.34,870.43,1,6.61,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,62,1,0,22.95,1413.53,0,0.36,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,0,0,0,53,1,1,82.33,4359.93,1,1.52,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,0,1,37,1,0,19.42,724.61,1,0.51,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,0,1,4,1,0,56.22,229.07,1,11.24,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0,1,0,29,1,1,71.64,2064.33,1,2.39,3,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
